07/06/22	11:05 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.890
Temperature (K):	298.1
Laser intensity (mW):	141.325500
Average Count rate  A (kHz):	168.7
Average Count rate  B (kHz):	168.7
Intercept:	1.0137
Cumulant 1st	4471.67
Cumulant 2nd	4285.54	0.15
Cumulant 3rd	5887.20	0.63

Lag time (s)         g2-1
10.118758	155.181885	0.000000
10.171187	160.732269	0.000000
10.223616	164.470673	0.000000
10.276045	212.230682	0.000000
10.328474	271.644592	0.000000
10.380902	193.214417	0.000000
10.433331	242.500305	0.000000
10.485760	226.211548	0.000000
10.538189	287.456512	0.000000
10.590618	191.917419	0.000000
10.643046	156.917572	0.000000
10.695475	164.165497	0.000000
10.747904	202.751160	0.000000
10.800333	182.971954	0.000000
10.852762	156.860352	0.000000
10.905190	235.958099	0.000000
10.957619	174.198151	0.000000
11.010048	174.846649	0.000000
11.062477	163.078308	0.000000
11.114906	209.102631	0.000000
11.167334	187.129974	0.000000
11.219763	136.165619	0.000000
11.272192	197.143555	0.000000
11.324621	153.198242	0.000000
11.377050	133.686066	0.000000
11.429478	173.110962	0.000000
11.481907	158.786774	0.000000
11.534336	126.209259	0.000000
11.586765	207.576752	0.000000
11.639194	150.470734	0.000000
11.691622	181.179047	0.000000
11.744051	206.146240	0.000000
11.796480	170.288086	0.000000
11.848909	162.868500	0.000000
11.901338	256.290436	0.000000
11.953766	153.160095	0.000000
12.006195	177.268982	0.000000
12.058624	176.944733	0.000000
12.111053	125.274658	0.000000
12.163482	128.250122	0.000000
12.215910	149.345398	0.000000
12.268339	125.217438	0.000000
12.320768	127.620697	0.000000
12.373197	131.111145	0.000000
12.425626	155.372620	0.000000
12.478054	208.950043	0.000000
12.530483	185.432434	0.000000
12.582912	200.424194	0.000000
12.635341	157.127380	0.000000
12.687770	209.865570	0.000000
12.740198	161.361694	0.000000
12.792627	220.737457	0.000000
12.845056	157.279968	0.000000
12.897485	150.680542	0.000000
12.949914	179.538727	0.000000
13.002342	152.912140	0.000000
13.054771	126.781464	0.000000
13.107200	174.007416	0.000000
13.159629	176.181793	0.000000
13.212058	128.173828	0.000000
13.264486	154.533386	0.000000
13.316915	128.707886	0.000000
13.369344	128.402710	0.000000
13.421773	159.187317	0.000000
13.474202	120.124817	0.000000
13.526630	157.318115	0.000000
13.579059	160.942078	0.000000
13.631488	152.301788	0.000000
13.683917	154.438019	0.000000
13.736346	132.770538	0.000000
13.788774	177.021027	0.000000
13.841203	134.391785	0.000000
13.893632	154.361725	0.000000
13.946061	151.405334	0.000000
13.998490	166.416168	0.000000
14.050918	182.094574	0.000000
14.103347	208.683014	0.000000
14.155776	146.179199	0.000000
14.208205	164.241791	0.000000
14.260634	142.822266	0.000000
14.313062	134.906769	0.000000
14.365491	166.549683	0.000000
14.417920	162.544250	0.000000
14.470349	155.792236	0.000000
14.522778	144.214630	0.000000
14.575206	156.230927	0.000000
14.627635	142.612457	0.000000
14.680064	171.890259	0.000000
14.732493	168.361664	0.000000
14.784922	132.102966	0.000000
14.837350	128.288269	0.000000
14.889779	119.190216	0.000000
14.942208	130.958557	0.000000
14.994637	131.206512	0.000000
15.047066	159.091949	0.000000
15.099494	163.631439	0.000000
15.151923	164.642334	0.000000
15.204352	138.835907	0.000000
15.256781	156.593323	0.000000
15.309210	153.274536	0.000000
15.361638	191.383362	0.000000
15.414067	165.576935	0.000000
15.466496	184.059143	0.000000
15.518925	148.315430	0.000000
15.571354	137.939453	0.000000
15.623782	122.776031	0.000000
15.676211	129.547119	0.000000
15.728640	115.756989	0.000000
15.781069	121.498108	0.000000
15.833498	145.950317	0.000000
15.885926	195.751190	0.000000
15.938355	138.702393	0.000000
15.990784	146.846771	0.000000
16.043213	160.083771	0.000000
16.095642	140.419006	0.000000
16.148070	154.972076	0.000000
16.200499	197.715759	0.000000
16.252928	150.642395	0.000000
16.305357	164.279938	0.000000
16.357786	141.735077	0.000000
16.410214	129.489899	0.000000
16.462643	129.756927	0.000000
16.515072	141.639709	0.000000
16.567501	180.110931	0.000000
16.619930	145.130157	0.000000
16.672358	138.626099	0.000000
16.724787	124.282837	0.000000
16.777216	153.884888	0.000000
16.829645	132.617950	0.000000
16.882074	125.350952	0.000000
16.934502	119.647980	0.000000
16.986931	126.209259	0.000000
17.039360	131.778717	0.000000
17.091789	151.348114	0.000000
17.144218	128.154755	0.000000
17.196646	125.446320	0.000000
17.249075	133.914948	0.000000
17.301504	124.206543	0.000000
17.353933	172.348022	0.000000
17.406362	155.830383	0.000000
17.458790	126.781464	0.000000
17.511219	116.195679	0.000000
17.563648	159.320831	0.000000
17.616077	181.312561	0.000000
17.668506	128.555298	0.000000
17.720934	167.236328	0.000000
17.773363	180.263519	0.000000
17.825792	131.530762	0.000000
17.878221	131.034851	0.000000
17.930650	162.620544	0.000000
17.983078	130.386353	0.000000
18.035507	188.198090	0.000000
18.087936	140.495300	0.000000
18.140365	138.359070	0.000000
18.192794	154.991150	0.000000
18.245222	178.222656	0.000000
18.297651	155.696869	0.000000
18.350080	151.958466	0.000000
18.402509	147.838593	0.000000
18.454938	160.636902	0.000000
18.507366	167.675018	0.000000
18.559795	177.726746	0.000000
18.612224	139.541626	0.000000
18.664653	144.157410	0.000000
18.717082	117.473602	0.000000
18.769510	129.852295	0.000000
18.821939	137.081146	0.000000
18.874368	150.184631	0.000000
18.926797	140.018463	0.000000
18.979226	169.487000	0.000000
19.031654	197.467804	0.000000
19.084083	145.454407	0.000000
19.136512	123.844147	0.000000
19.188941	160.884857	0.000000
19.241370	168.075562	0.000000
19.293798	148.048401	0.000000
19.346227	136.718750	0.000000
19.398656	156.784058	0.000000
19.451085	201.263428	0.000000
19.503514	171.813965	0.000000
19.555942	177.497864	0.000000
19.608371	167.884827	0.000000
19.660800	198.574066	0.000000
19.713229	196.762085	0.000000
19.765658	178.050995	0.000000
19.818086	168.247223	0.000000
19.870515	140.342712	0.000000
19.922944	122.394562	0.000000
19.975373	169.296265	0.000000
20.027802	141.105652	0.000000
20.080230	150.337219	0.000000
20.132659	194.244385	0.000000
20.185088	175.724030	0.000000
20.237517	199.642181	0.000000
20.289946	156.936646	0.000000
20.342374	156.841278	0.000000
20.394803	166.072845	0.000000
20.447232	151.653290	0.000000
20.499661	139.484406	0.000000
20.552090	149.955750	0.000000
20.604518	139.675140	0.000000
20.656947	145.568848	0.000000
20.709376	168.514252	0.000000
20.761805	170.459747	0.000000
20.814234	142.326355	0.000000
20.866662	184.020996	0.000000
20.919091	161.361694	0.000000
20.971520	164.089203	0.000000
21.023949	139.598846	0.000000
21.076378	150.737762	0.000000
21.128806	160.579681	0.000000
21.181235	157.718658	0.000000
21.233664	133.209229	0.000000
21.286093	159.797668	0.000000
21.338522	157.032013	0.000000
21.390950	212.135315	0.000000
21.443379	152.359009	0.000000
21.495808	126.914978	0.000000
21.548237	137.138367	0.000000
21.600666	149.116516	0.000000
21.653094	120.658875	0.000000
21.705523	154.113770	0.000000
21.757952	179.367065	0.000000
21.810381	159.816742	0.000000
21.862810	177.707672	0.000000
21.915238	176.353455	0.000000
21.967667	156.440735	0.000000
22.020096	138.835907	0.000000
22.072525	163.822174	0.000000
22.124954	168.113708	0.000000
22.177382	199.909210	0.000000
22.229811	141.658783	0.000000
22.282240	148.620605	0.000000
22.334669	152.912140	0.000000
22.387098	139.350891	0.000000
22.439526	156.974792	0.000000
22.491955	135.669708	0.000000
22.544384	128.479004	0.000000
22.596813	130.844116	0.000000
22.649242	206.413269	0.000000
22.701670	135.746002	0.000000
22.754099	115.680695	0.000000
22.806528	151.062012	0.000000
22.858957	139.446259	0.000000
22.911386	131.492615	0.000000
22.963814	141.201019	0.000000
23.016243	162.620544	0.000000
23.068672	135.116577	0.000000
23.121101	150.413513	0.000000
23.173530	130.805969	0.000000
23.225958	141.563416	0.000000
23.278387	177.631378	0.000000
23.330816	125.408173	0.000000
23.383245	127.372742	0.000000
23.435674	132.427216	0.000000
23.488102	142.879486	0.000000
23.540531	143.547058	0.000000
23.592960	142.078400	0.000000
23.645389	138.797760	0.000000
23.697818	141.296387	0.000000
23.750246	141.830444	0.000000
23.802675	127.429962	0.000000
23.855104	122.108459	0.000000
23.907533	151.271820	0.000000
23.959962	151.462555	0.000000
24.012390	139.942169	0.000000
24.064819	169.124603	0.000000
24.117248	124.721527	0.000000
24.169677	177.555084	0.000000
24.222106	183.296204	0.000000
24.274534	138.740540	0.000000
24.326963	125.274658	0.000000
24.379392	172.710419	0.000000
24.431821	164.890289	0.000000
24.484250	151.367187	0.000000
24.536678	216.064453	0.000000
24.589107	197.906494	0.000000
24.641536	184.020996	0.000000
24.693965	128.555298	0.000000
24.746394	145.378113	0.000000
24.798822	162.334442	0.000000
24.851251	152.664185	0.000000
24.903680	133.228302	0.000000
24.956109	133.113861	0.000000
25.008538	142.726898	0.000000
25.060966	133.419037	0.000000
25.113395	130.844116	0.000000
25.165824	116.863251	0.000000
25.218253	147.113800	0.000000
25.270682	131.301880	0.000000
25.323110	133.705139	0.000000
25.375539	121.326447	0.000000
25.427968	145.282745	0.000000
25.480397	120.487213	0.000000
25.532826	133.533478	0.000000
25.585254	134.391785	0.000000
25.637683	147.056580	0.000000
25.690112	159.797668	0.000000
25.742541	173.778534	0.000000
25.794970	123.043060	0.000000
25.847398	142.040253	0.000000
25.899827	144.748688	0.000000
25.952256	208.740234	0.000000
26.004685	146.751404	0.000000
26.057114	153.808594	0.000000
26.109542	156.764984	0.000000
26.161971	201.530457	0.000000
26.214400	179.023743	0.000000
26.266829	123.882294	0.000000
26.319258	160.121918	0.000000
26.371686	169.849396	0.000000
26.424115	200.901031	0.000000
26.476544	249.958038	0.000000
26.528973	166.873932	0.000000
26.581402	149.307251	0.000000
26.633830	170.898437	0.000000
26.686259	146.579742	0.000000
26.738688	119.667053	0.000000
26.791117	117.111206	0.000000
26.843546	135.707855	0.000000
26.895974	134.620667	0.000000
26.948403	141.067505	0.000000
27.000832	141.201019	0.000000
27.053261	141.983032	0.000000
27.105690	128.993988	0.000000
27.158118	152.912140	0.000000
27.210547	136.528015	0.000000
27.262976	158.500671	0.000000
27.315405	144.863129	0.000000
27.367834	139.408112	0.000000
27.420262	130.233765	0.000000
27.472691	137.786865	0.000000
27.525120	127.334595	0.000000
27.577549	131.874084	0.000000
27.629978	143.642426	0.000000
27.682406	138.835907	0.000000
27.734835	129.280090	0.000000
27.787264	135.402679	0.000000
27.839693	132.541656	0.000000
27.892122	150.547028	0.000000
27.944550	141.487122	0.000000
27.996979	124.588013	0.000000
28.049408	156.841278	0.000000
28.101837	130.691528	0.000000
28.154266	151.023865	0.000000
28.206694	141.696930	0.000000
28.259123	122.718811	0.000000
28.311552	128.116608	0.000000
28.363981	142.726898	0.000000
28.416410	142.402649	0.000000
28.468838	169.734955	0.000000
28.521267	126.457214	0.000000
28.573696	149.345398	0.000000
28.626125	123.977661	0.000000
28.678554	118.751526	0.000000
28.730982	136.947632	0.000000
28.783411	137.577057	0.000000
28.835840	119.972229	0.000000
28.888269	134.239197	0.000000
28.940698	132.732391	0.000000
28.993126	152.301788	0.000000
29.045555	129.890442	0.000000
29.097984	146.121979	0.000000
29.150413	152.492523	0.000000
29.202842	173.759460	0.000000
29.255270	171.031952	0.000000
29.307699	152.187347	0.000000
29.360128	150.985718	0.000000
29.412557	124.092102	0.000000
29.464986	168.628693	0.000000
29.517414	141.944885	0.000000
29.569843	164.527893	0.000000
29.622272	137.596130	0.000000
29.674701	181.121826	0.000000
29.727130	149.669647	0.000000
29.779558	125.179291	0.000000
29.831987	170.497894	0.000000
29.884416	156.364441	0.000000
29.936845	115.184784	0.000000
29.989274	147.514343	0.000000
30.041702	135.192871	0.000000
30.094131	155.563354	0.000000
30.146560	126.724243	0.000000
30.198989	138.130188	0.000000
30.251418	133.514404	0.000000
30.303846	163.288116	0.000000
30.356275	166.130066	0.000000
30.408704	151.081085	0.000000
30.461133	133.247375	0.000000
30.513562	149.536133	0.000000
30.565990	159.187317	0.000000
30.618419	190.315247	0.000000
30.670848	169.830322	0.000000
30.723277	173.339844	0.000000
30.775706	159.492493	0.000000
30.828134	185.184479	0.000000
30.880563	200.653076	0.000000
30.932992	187.511444	0.000000
30.985421	135.421753	0.000000
31.037850	163.383484	0.000000
31.090278	139.827728	0.000000
31.142707	151.920319	0.000000
31.195136	160.484314	0.000000
31.247565	137.405396	0.000000
31.299994	138.778687	0.000000
31.352422	154.418945	0.000000
31.404851	122.280121	0.000000
31.457280	139.369965	0.000000
31.509709	129.718781	0.000000
31.562138	172.214508	0.000000
31.614566	187.549591	0.000000
31.666995	141.696930	0.000000
31.719424	147.438049	0.000000
31.771853	141.143799	0.000000
31.824282	149.116516	0.000000
31.876710	135.459900	0.000000
31.929139	177.536011	0.000000
31.981568	142.917633	0.000000
32.033997	140.209198	0.000000
32.086426	126.285553	0.000000
32.138854	142.612457	0.000000
32.191283	130.119324	0.000000
32.243712	184.745789	0.000000
32.296141	179.595947	0.000000
32.348570	140.743256	0.000000
32.400998	130.271912	0.000000
32.453427	141.620636	0.000000
