07/06/22	12:47 PM
Experiment Type:	Generic
Modulated Cross Correlation
Scattering angle:	104.0
Duration (s):	300
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.890
Temperature (K):	298.1
Laser intensity (mW):	13.950600
Average Count rate  A (kHz):	208.7
Average Count rate  B (kHz):	165.3
Intercept:	1.0000
Cumulant 1st	NaN
Cumulant 2nd	NaN	NaN
Cumulant 3rd	NaN	NaN

Lag time (s)         g2-1
1.600000E-6	0.376289
3.200000E-6	0.371359
4.800000E-6	0.350286
6.400000E-6	0.330248
8.000000E-6	0.311921
9.600000E-6	0.293928
1.120000E-5	0.277671
1.280000E-5	0.262144
1.440000E-5	0.247675
1.600000E-5	0.234118
1.760000E-5	0.221497
1.920000E-5	0.208945
2.080000E-5	0.197651
2.240000E-5	0.187028
2.400000E-5	0.176189
2.560000E-5	0.167003
2.720000E-5	0.157896
3.040000E-5	0.141327
3.360000E-5	0.126019
3.680000E-5	0.112849
4.000000E-5	0.101695
4.320000E-5	0.091086
4.640000E-5	0.081895
4.960000E-5	0.073717
5.280000E-5	0.066729
5.920000E-5	0.054797
6.560000E-5	0.044469
7.200000E-5	0.036780
7.840000E-5	0.030422
8.480000E-5	0.024923
9.120000E-5	0.020474
9.760000E-5	0.017173
0.000104	0.014343
0.000117	0.010247
0.000130	0.007466
0.000142	0.005350
0.000155	0.004507
0.000168	0.003558
0.000181	0.002874
0.000194	0.002705
0.000206	0.002378
0.000232	0.001918
0.000258	0.001419
0.000283	0.001486
0.000309	0.001027
0.000334	0.000506
0.000360	0.000366
0.000386	0.000393
0.000411	0.000719
0.000462	0.000561
0.000514	0.000532
0.000565	0.000520
0.000616	0.000212
0.000667	0.000120
0.000718	0.000124
0.000770	0.000103
0.000821	-1.261126E-5
0.000923	0.000257
0.001026	0.000689
0.001128	0.000146
0.001230	0.000498
0.001333	0.000318
0.001435	3.143210E-5
0.001538	0.000725
0.001640	0.000680
0.001845	0.000142
0.002050	-0.000108
0.002254	0.000333
0.002459	0.000507
0.002664	0.000471
0.002869	0.000249
0.003074	0.000239
0.003278	0.000195
0.003688	0.000468
0.004098	-9.316723E-5
0.004507	0.000372
0.004917	8.533193E-5
0.005326	0.000274
0.005736	0.000229
0.006146	0.000428
0.006555	8.108001E-5
0.007374	0.000276
0.008194	0.000233
0.009013	0.000316
0.009832	0.000157
0.010651	7.143526E-5
0.011470	9.591639E-5
0.012290	0.000331
0.013109	0.000379
0.014747	0.000210
0.016386	0.000296
0.018024	0.000293
0.019662	0.000391
0.021301	0.000347
0.022939	0.000324
0.024578	0.000300
0.026216	0.000286
0.029493	0.000315
0.032770	0.000302
0.036046	0.000215
0.039323	0.000368
0.042600	0.000307
0.045877	0.000274
0.049154	0.000286
0.052430	0.000312
0.058984	0.000327
0.065538	0.000377
0.072091	0.000273
0.078645	0.000412
0.085198	0.000402
0.091752	0.000322
0.098306	0.000332
0.104859	0.000327
0.117966	0.000336
0.131074	0.000315
0.144181	0.000393
0.157288	0.000449
0.170395	0.000338
0.183502	0.000401
0.196610	0.000427
0.209717	0.000422
0.235931	0.000421
0.262146	0.000452
0.288360	0.000417
0.314574	0.000471
0.340789	0.000492
0.367003	0.000489
0.393218	0.000515
0.419432	0.000544
0.471861	0.000540
0.524290	0.000579
0.576718	0.000575
0.629147	0.000613
0.681576	0.000676
0.734005	0.000680
0.786434	0.000738
0.838862	0.000740
0.943720	0.000784
1.048578	0.000833
1.153435	0.000889
1.258293	0.000964
1.363150	0.000995
1.468008	0.001012
1.572866	0.001068
1.677723	0.001103
1.887438	0.001198
2.097154	0.001275
2.306869	0.001349
2.516584	0.001398
2.726299	0.001465
2.936014	0.001513
3.145730	0.001588
3.355445	0.001619
3.774875	0.001605
4.194305	0.001574
4.613736	0.001532
5.033166	0.001469
5.452597	0.001431
5.872027	0.001355
6.291458	0.001297
6.710888	0.001236
7.549749	0.001115
8.388610	0.001014
9.227470	0.000922
10.066331	0.000824
10.905192	0.000717
11.744053	0.000583
12.582913	0.000432
13.421775	0.000328
15.099496	0.000147
16.777218	-4.785455E-5
18.454939	-0.000225
20.132660	-0.000457
21.810383	-0.000645
23.488104	-0.000861
25.165825	-0.001122
26.843548	-0.001279
30.198990	-0.001584
33.554432	-0.001848
36.909878	-0.002078
40.265320	-0.002238
43.620762	-0.002432
46.976208	-0.002648
50.331650	-0.002812
53.687092	-0.002940
60.397980	-0.003236
67.108864	-0.003583
73.819756	-0.003660
80.530640	-0.003858
87.241524	-0.004085
93.952408	-0.004205
100.663300	-0.004459
107.374184	-0.004463
120.795959	-0.004943
134.217728	-0.005574
147.639496	-0.006009
161.061279	-0.006473
174.483047	-0.006089
187.904816	-0.006289
201.326599	-0.006311
214.748367	-0.005706
241.591919	-0.005281
268.435455	-0.002912

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	180.606842	139.331818
0.052429	177.936554	138.378143
0.104858	187.683105	135.707855
0.157286	180.149078	141.639709
0.209715	163.707733	133.247375
0.262144	177.364349	134.944916
0.314573	183.258057	134.754181
0.367002	191.421509	140.094757
0.419430	185.012817	140.037537
0.471859	188.369751	136.260986
0.524288	185.165405	138.111115
0.576717	181.751251	137.100220
0.629146	187.816620	140.190125
0.681574	187.683105	140.056610
0.734003	179.557800	136.528015
0.786432	171.527863	140.476227
0.838861	175.838470	136.489868
0.891290	181.045532	142.669678
0.943718	175.342560	134.792328
0.996147	167.198181	133.762360
1.048576	186.195374	142.307281
1.101005	186.042786	142.765045
1.153434	183.811188	140.380859
1.205862	176.334381	129.699707
1.258291	180.797577	137.844086
1.310720	182.495117	132.770538
1.363149	184.001923	143.184662
1.415578	185.718536	152.072906
1.468006	187.034607	149.173737
1.520435	182.971954	137.252808
1.572864	178.298950	137.672424
1.625293	172.748566	142.669678
1.677722	169.315338	136.585236
1.730150	184.593201	138.378143
1.782579	181.312561	144.500732
1.835008	178.108215	133.342743
1.887437	183.467865	146.045685
1.939866	195.789337	153.484344
1.992294	196.399689	151.882172
2.044723	167.675018	133.247375
2.097152	180.530548	141.563416
2.149581	193.996429	137.577057
2.202010	199.508667	149.784088
2.254438	194.644928	152.797699
2.306867	179.824829	149.135590
2.359296	191.192627	146.274567
2.411725	184.440613	146.884918
2.464154	197.982788	145.721436
2.516582	203.857422	153.961182
2.569011	191.516876	144.786835
2.621440	189.685822	148.315430
2.673869	173.206329	143.527985
2.726298	192.089081	156.135559
2.778726	193.862915	147.495270
2.831155	192.871094	162.067413
2.883584	200.290680	152.740479
2.936013	197.162628	149.669647
2.988442	187.549591	136.928558
3.040870	190.715790	146.827698
3.093299	201.206207	140.819550
3.145728	179.634094	147.075653
3.198157	195.980072	159.282684
3.250586	184.860229	149.612427
3.303014	203.533173	162.372589
3.355443	212.383270	161.151886
3.407872	201.587677	164.108276
3.460301	202.808380	167.331696
3.512730	203.933716	166.358948
3.565158	204.124451	171.737671
3.617587	198.726654	163.784027
3.670016	218.925476	164.833069
3.722445	222.625732	174.942017
3.774874	202.732086	162.277222
3.827302	220.088959	165.691376
3.879731	211.296082	174.694061
3.932160	222.282410	167.655945
3.984589	211.715698	168.933868
4.037018	207.424164	170.249939
4.089446	205.173492	161.819458
4.141875	227.317810	171.794891
4.194304	221.385956	175.304413
4.246733	205.745697	164.012909
4.299162	216.121674	174.922943
4.351590	220.394135	169.372559
4.404019	210.533142	159.168243
4.456448	218.296051	162.715912
4.508877	221.767426	174.045563
4.561306	221.748352	181.007385
4.613734	203.971863	173.645020
4.666163	212.593079	170.173645
4.718592	216.178894	171.909332
4.771021	221.729279	183.792114
4.823450	217.781067	160.541534
4.875878	217.685699	172.328949
4.928307	207.328796	175.762177
4.980736	216.674805	174.407959
5.033165	221.958160	173.568726
5.085594	227.813721	170.192719
5.138022	213.375092	173.320770
5.190451	206.680298	174.198151
5.242880	209.827423	167.369843
5.295309	223.541260	175.647736
5.347738	213.680267	165.672302
5.400166	230.636597	171.031952
5.452595	217.399597	175.533295
5.505024	206.260681	167.274475
5.557453	225.105286	176.048279
5.609882	211.639404	175.914764
5.662310	206.146240	162.963867
5.714739	212.383270	179.138184
5.767168	232.906342	174.961090
5.819597	216.274261	171.623230
5.872026	215.244293	175.571442
5.924454	197.143555	167.446136
5.976883	231.227875	174.541473
6.029312	220.355988	167.026520
6.081741	210.056305	168.724060
6.134170	212.631226	174.560547
6.186598	208.511353	168.800354
6.239027	227.775574	177.230835
6.291456	224.075317	176.620483
6.343885	210.609436	166.912079
6.396314	226.745605	175.647736
6.448742	227.718353	177.574158
6.501171	211.639404	169.124603
6.553600	212.459564	166.454315
6.606029	215.873718	174.045563
6.658458	229.434967	181.541443
6.710886	213.222504	169.982910
6.763315	215.339661	161.037445
6.815744	212.459564	173.339844
6.868173	223.369598	180.873871
6.920602	206.317902	171.890259
6.973030	214.233398	172.691345
7.025459	209.331512	166.740417
7.077888	220.756531	185.985565
7.130317	218.181610	172.080994
7.182746	228.538513	178.165436
7.235174	212.497711	176.944733
7.287603	221.672058	172.157288
7.340032	220.184326	173.130035
7.392461	232.658386	177.478790
7.444890	206.584930	165.214539
7.497318	210.742950	168.037415
7.549747	201.721191	173.225403
7.602176	197.620392	156.135559
7.654605	215.473175	164.394379
7.707034	218.238831	172.443390
7.759462	224.914551	171.337128
7.811891	216.178894	177.612305
7.864320	213.279724	162.982941
7.916749	213.012695	168.800354
7.969178	205.707550	172.157288
8.021606	224.704742	173.473358
8.074035	218.772888	178.661346
8.126464	218.200684	181.884766
8.178893	215.454102	174.160004
8.231322	219.593048	174.770355
8.283750	217.266083	167.465210
8.336179	206.680298	165.767670
8.388608	217.285156	176.105499
8.441037	204.200745	165.119171
8.493466	221.443176	163.173676
8.545894	205.116272	170.612335
8.598323	213.279724	160.903931
8.650752	230.541229	177.440643
8.703181	213.069916	172.729492
8.755610	211.277008	168.743134
8.808038	214.061737	170.650482
8.860467	209.255219	164.413452
8.912896	213.966370	165.996552
8.965325	226.383209	171.031952
9.017754	209.140778	173.377991
9.070182	209.121704	168.266296
9.122611	214.595795	172.004700
9.175040	226.287842	181.198120
9.227469	215.053558	166.473389
9.279898	208.015442	169.200897
9.332326	215.663910	170.631409
9.384755	217.609406	173.740387
9.437184	227.088928	170.478821
9.489613	228.958130	172.653198
9.542042	211.982727	171.222687
9.594470	216.655731	163.822174
9.646899	217.685699	170.364380
9.699328	211.982727	172.786713
9.751757	219.173431	176.086426
9.804186	215.263367	170.707703
9.856614	219.650269	171.623230
9.909043	201.034546	161.514282
9.961472	219.326019	174.369812
10.013901	228.290558	171.890259
10.066330	216.598511	165.557861
10.118758	216.388702	174.827576
10.171187	222.339630	171.718597
10.223616	217.685699	177.593231
10.276045	209.064484	172.290802
10.328474	216.102600	172.367096
10.380902	230.731964	175.323486
10.433331	218.353271	167.140961
10.485760	223.941803	170.593262
10.538189	206.108093	171.833038
10.590618	206.832886	177.936554
10.643046	210.342407	163.497925
10.695475	230.922699	174.751282
10.747904	220.413208	170.269012
10.800333	201.988220	169.620514
10.852762	208.930969	167.083740
10.905190	220.870972	170.783997
10.957619	228.214264	176.696777
11.010048	215.625763	177.650452
11.062477	212.726593	180.244446
11.114906	225.868225	182.952881
11.167334	218.315125	169.372559
11.219763	221.710205	175.285339
11.272192	222.415924	181.598663
11.324621	202.903748	165.691376
11.377050	208.702087	179.557800
11.429478	216.541290	168.323517
11.481907	204.181671	164.070129
11.534336	209.217072	159.950256
11.586765	213.336945	180.130005
11.639194	224.285126	171.585083
11.691622	215.206146	171.966553
11.744051	221.271515	170.593262
11.796480	216.884613	171.871185
11.848909	217.761993	180.625916
11.901338	234.470367	180.053711
11.953766	214.691162	168.170929
12.006195	204.811096	162.773132
12.058624	213.203430	172.920227
12.111053	224.018097	171.356201
12.163482	217.266083	173.435211
12.215910	225.830078	174.980164
12.268339	224.361420	182.094574
12.320768	210.399628	175.132751
12.373197	219.955444	177.078247
12.425626	228.900909	181.865692
12.478054	226.116180	179.176331
12.530483	225.563049	170.116425
12.582912	225.162506	173.072815
12.635341	216.674805	164.127350
12.687770	217.151642	176.506042
12.740198	210.056305	172.176361
12.792627	213.413239	173.263550
12.845056	214.214325	172.138214
12.897485	214.767456	167.274475
12.949914	209.655762	180.416107
13.002342	224.323273	172.100067
13.054771	207.691193	176.849365
13.107200	208.148956	172.233582
13.159629	218.868256	171.661377
13.212058	218.296051	164.318085
13.264486	210.514069	163.154602
13.316915	217.838287	169.429779
13.369344	204.734802	168.838501
13.421773	208.454132	166.301727
13.474202	211.620331	173.568726
13.526630	220.813751	181.808472
13.579059	211.181641	169.124603
13.631488	203.189850	169.849396
13.683917	210.990906	167.407990
13.736346	225.582123	174.331665
13.788774	218.544006	171.203613
13.841203	219.669342	169.200897
13.893632	211.963654	166.854858
13.946061	220.890045	166.797638
13.998490	212.364197	173.091888
14.050918	215.892792	172.214508
14.103347	218.009949	169.601440
14.155776	215.606689	166.301727
14.208205	217.037201	182.018280
14.260634	217.895508	167.026520
14.313062	214.843750	175.132751
14.365491	216.960907	169.258118
14.417920	222.167969	159.549713
14.470349	213.794708	174.312592
14.522778	227.775574	177.803040
14.575206	209.388733	171.298981
14.627635	213.165283	164.546967
14.680064	220.928192	167.121887
14.732493	199.813843	165.061951
14.784922	222.206116	170.230865
14.837350	209.026337	158.100128
14.889779	204.334259	168.037415
14.942208	232.276917	175.189972
14.994637	218.124390	168.266296
15.047066	208.663940	177.650452
15.099494	220.375061	170.726776
15.151923	215.568542	164.966583
15.204352	217.685699	175.743103
15.256781	208.339691	171.871185
15.309210	215.950012	173.645020
15.361638	226.287842	169.506073
15.414067	209.617615	168.952942
15.466496	221.614838	173.320770
15.518925	215.454102	167.655945
15.571354	211.982727	170.421600
15.623782	211.963654	166.072845
15.676211	218.219757	181.961060
15.728640	203.704834	163.326263
15.781069	206.241608	169.467926
15.833498	207.881927	165.367126
15.885926	200.500488	171.680450
15.938355	225.028992	166.683197
15.990784	217.094421	174.026489
16.043213	216.178894	172.080994
16.095642	210.170746	164.775848
16.148070	211.849213	165.996552
16.200499	214.366913	168.781281
16.252928	206.928253	168.323517
16.305357	206.222534	160.236359
16.357786	223.484039	182.571411
16.410214	226.440430	179.519653
16.462643	219.898224	172.710419
16.515072	202.102661	164.871216
16.567501	221.443176	171.298981
16.619930	230.789185	179.843903
16.672358	230.026245	174.674988
16.724787	215.492249	174.064636
16.777216	216.541290	175.285339
16.829645	211.448669	172.939301
16.882074	211.219788	160.255432
16.934502	220.050812	163.078308
16.986931	207.576752	169.525146
17.039360	214.557648	171.432495
17.091789	222.034454	164.108276
17.144218	216.884613	173.873901
17.196646	217.552185	166.473389
17.249075	218.410492	172.233582
17.301504	201.568604	162.754059
17.353933	201.892853	170.230865
17.406362	232.524872	173.110962
17.458790	209.426880	170.803070
17.511219	228.328705	170.173645
17.563648	213.947296	154.438019
17.616077	214.576721	171.070099
17.668506	212.230682	169.067383
17.720934	223.331451	170.097351
17.773363	220.527649	175.094604
17.825792	215.511322	177.440643
17.878221	222.625732	170.555115
17.930650	225.753784	170.040131
17.983078	219.497681	168.056488
18.035507	217.361450	166.893005
18.087936	210.857391	171.680450
18.140365	200.843811	165.653229
18.192794	219.573975	173.454285
18.245222	211.582184	175.094604
18.297651	218.124390	161.914825
18.350080	214.977264	175.495148
18.402509	227.127075	181.159973
18.454938	217.018127	168.666840
18.507366	208.053589	173.416138
18.559795	215.320587	174.732208
18.612224	217.761993	165.710449
18.664653	206.680298	168.037415
18.717082	205.421448	178.966522
18.769510	217.590332	171.928406
18.821939	211.658478	169.963837
18.874368	203.342438	168.209076
18.926797	214.862823	162.544250
18.979226	222.454071	169.277191
19.031654	212.936401	171.813965
19.084083	208.129883	164.813995
19.136512	214.099884	172.748566
19.188941	217.380524	176.582336
19.241370	220.832825	164.146423
19.293798	232.353210	178.871155
19.346227	210.380554	174.083710
19.398656	218.124390	170.993805
19.451085	209.712982	165.538788
19.503514	213.756561	171.375275
19.555942	214.958191	176.086426
19.608371	217.208862	178.031921
19.660800	221.138000	179.862976
19.713229	215.167999	173.816681
19.765658	213.451385	166.091919
19.818086	227.336884	173.206329
19.870515	209.388733	176.734924
19.922944	226.650238	170.860291
19.975373	205.631256	174.446106
20.027802	211.315155	169.487000
20.080230	226.707458	172.348022
20.132659	220.966339	172.538757
20.185088	213.298798	161.018372
20.237517	213.699341	167.579651
20.289946	220.756531	169.715881
20.342374	215.339661	169.315338
20.394803	228.118896	176.658630
20.447232	216.846466	171.489716
20.499661	218.315125	178.241730
20.552090	213.203430	164.833069
20.604518	220.031738	176.258087
20.656947	211.772919	171.222687
20.709376	212.383270	169.143677
20.761805	215.454102	171.203613
20.814234	232.257843	170.192719
20.866662	231.151581	176.582336
20.919091	205.860138	163.230896
20.971520	215.148926	176.734924
21.023949	219.783783	161.495209
21.076378	208.148956	166.149139
21.128806	213.832855	174.026489
21.181235	218.296051	168.762207
21.233664	196.723938	159.263611
21.286093	246.829987	181.083679
21.338522	218.372345	170.192719
21.390950	212.459564	172.100067
21.443379	217.094421	177.021027
21.495808	208.873749	162.830353
21.548237	209.579468	159.168243
21.600666	220.375061	169.963837
21.653094	211.620331	168.647766
21.705523	207.233429	177.326202
21.757952	223.770142	169.391632
21.810381	219.039917	170.898437
21.862810	218.067169	170.955658
21.915238	215.587616	166.683197
21.967667	217.723846	171.165466
22.020096	205.650330	166.835785
22.072525	214.576721	176.029205
22.124954	222.015381	173.301697
22.177382	213.947296	170.898437
22.229811	214.080811	170.669556
22.282240	211.353302	170.593262
22.334669	211.734772	175.189972
22.387098	202.274323	175.685883
22.439526	194.797516	162.677765
22.491955	212.593079	162.811279
22.544384	224.151611	179.748535
22.596813	213.031769	166.034698
22.649242	212.516785	164.337158
22.701670	212.821960	163.707733
22.754099	216.884613	188.560486
22.806528	222.301483	171.852112
22.858957	203.323364	166.797638
22.911386	218.620300	187.416077
22.963814	219.783783	178.890228
23.016243	214.881897	169.658661
23.068672	212.516785	172.023773
23.121101	197.944641	158.271790
23.173530	207.138062	174.465179
23.225958	219.154358	173.454285
23.278387	215.740204	167.331696
23.330816	210.723877	165.977478
23.383245	225.391388	175.247192
23.435674	215.129852	159.015656
23.488102	211.696625	178.966522
23.540531	208.644867	174.198151
23.592960	216.121674	173.492432
23.645389	212.039948	164.318085
23.697818	207.672119	165.615082
23.750246	208.435059	175.037384
23.802675	218.753815	173.912048
23.855104	209.827423	172.882080
23.907533	206.108093	177.059174
23.959962	213.413239	182.456970
24.012390	212.097168	166.969299
24.064819	206.527710	166.435242
24.117248	218.029022	184.631348
24.169677	210.742950	173.110962
24.222106	218.982697	172.824860
24.274534	212.745667	179.061890
24.326963	212.631226	171.356201
24.379392	209.045410	168.190002
24.431821	225.486755	166.110992
24.484250	220.508575	169.563293
24.536678	211.658478	169.334412
24.589107	214.023590	173.511505
24.641536	222.110748	172.767639
24.693965	216.789246	172.729492
24.746394	225.009918	169.353485
24.798822	206.623077	164.031982
24.851251	199.642181	168.933868
24.903680	228.099823	176.734924
24.956109	224.552155	177.116394
25.008538	210.094452	166.950226
25.060966	214.099884	171.756744
25.113395	228.137970	172.863007
25.165824	213.336945	181.484222
25.218253	219.993591	155.506134
25.270682	219.459534	175.476074
25.323110	205.001831	175.304413
25.375539	222.034454	169.181824
25.427968	223.655701	168.418884
25.480397	215.530396	173.683167
25.532826	208.301544	162.029266
25.585254	213.108063	176.467896
25.637683	214.557648	175.285339
25.690112	219.783783	169.410706
25.742541	221.405029	165.081024
25.794970	210.571289	174.865723
25.847398	207.519531	169.849396
25.899827	220.012665	161.819458
25.952256	205.764771	168.704987
26.004685	207.729340	168.247223
26.057114	209.426880	162.200928
26.109542	213.737488	177.803040
26.161971	219.097137	172.271729
26.214400	218.868256	172.138214
26.266829	206.108093	170.345306
26.319258	224.285126	172.920227
26.371686	209.503174	167.922974
26.424115	200.634003	171.108246
26.476544	208.854675	172.290802
26.528973	215.911865	170.631409
26.581402	218.486786	170.707703
26.633830	215.892792	165.538788
26.686259	199.069977	156.650543
26.738688	209.217072	169.601440
26.791117	216.617584	165.348053
26.843546	215.282440	171.852112
26.895974	206.794739	168.399811
26.948403	216.636658	166.473389
27.000832	213.775635	168.018341
27.053261	214.176178	165.824890
27.105690	211.639404	167.503357
27.158118	223.388672	176.906586
27.210547	200.538635	170.841217
27.262976	203.151703	171.012878
27.315405	219.554901	180.587769
27.367834	223.674774	175.361633
27.420262	214.920044	168.552399
27.472691	226.669312	171.566010
27.525120	207.252502	170.364380
27.577549	220.775604	177.326202
27.629978	222.206116	171.241760
27.682406	225.830078	172.424316
27.734835	221.843719	170.326233
27.787264	225.734711	173.053741
27.839693	227.699280	171.604156
27.892122	211.982727	168.342590
27.944550	217.208862	166.492462
27.996979	209.217072	162.067413
28.049408	216.693878	169.887543
28.101837	238.094330	177.059174
28.154266	213.413239	165.138245
