07/06/22	9:32 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	206.628000
Average Count rate  A (kHz):	155.9
Average Count rate  B (kHz):	155.9
Intercept:	0.9284
Cumulant 1st	15353.10
Cumulant 2nd	15586.52	0.04
Cumulant 3rd	16822.98	0.22

Lag time (s)         g2-1
13.159629	151.729584	0.000000
13.212058	154.876709	0.000000
13.264486	159.931183	0.000000
13.316915	163.803101	0.000000
13.369344	145.072937	0.000000
13.421773	153.770447	0.000000
13.474202	147.857666	0.000000
13.526630	153.961182	0.000000
13.579059	155.982971	0.000000
13.631488	158.462524	0.000000
13.683917	160.865784	0.000000
13.736346	153.713226	0.000000
13.788774	156.497955	0.000000
13.841203	162.181854	0.000000
13.893632	160.064697	0.000000
13.946061	165.023804	0.000000
13.998490	166.015625	0.000000
14.050918	155.601501	0.000000
14.103347	162.830353	0.000000
14.155776	159.416199	0.000000
14.208205	151.748657	0.000000
14.260634	153.560638	0.000000
14.313062	149.993896	0.000000
14.365491	145.511627	0.000000
14.417920	146.560669	0.000000
14.470349	153.732300	0.000000
14.522778	149.230957	0.000000
14.575206	158.615112	0.000000
14.627635	155.258179	0.000000
14.680064	151.863098	0.000000
14.732493	160.675049	0.000000
14.784922	152.473450	0.000000
14.837350	161.590576	0.000000
14.889779	158.805847	0.000000
14.942208	154.628754	0.000000
14.994637	154.762268	0.000000
15.047066	152.492523	0.000000
15.099494	151.119232	0.000000
15.151923	149.269104	0.000000
15.204352	145.835876	0.000000
15.256781	148.639679	0.000000
15.309210	152.702332	0.000000
15.361638	156.860352	0.000000
15.414067	152.854919	0.000000
15.466496	150.661469	0.000000
15.518925	153.675079	0.000000
15.571354	147.418976	0.000000
15.623782	160.579681	0.000000
15.676211	142.917633	0.000000
15.728640	152.568817	0.000000
15.781069	156.459808	0.000000
15.833498	155.525208	0.000000
15.885926	162.467957	0.000000
15.938355	153.255463	0.000000
15.990784	150.775909	0.000000
16.043213	157.299042	0.000000
16.095642	151.920319	0.000000
16.148070	158.691406	0.000000
16.200499	153.179169	0.000000
16.252928	151.863098	0.000000
16.305357	150.184631	0.000000
16.357786	153.064728	0.000000
16.410214	167.045593	0.000000
16.462643	172.805786	0.000000
16.515072	150.604248	0.000000
16.567501	160.255432	0.000000
16.619930	145.072937	0.000000
16.672358	156.497955	0.000000
16.724787	157.108307	0.000000
16.777216	165.290833	0.000000
16.829645	151.672363	0.000000
16.882074	157.814026	0.000000
16.934502	156.879425	0.000000
16.986931	158.920288	0.000000
17.039360	152.034760	0.000000
17.091789	150.604248	0.000000
17.144218	153.903961	0.000000
17.196646	157.546997	0.000000
17.249075	143.356323	0.000000
17.301504	157.814026	0.000000
17.353933	150.585175	0.000000
17.406362	160.732269	0.000000
17.458790	154.933929	0.000000
17.511219	153.903961	0.000000
17.563648	148.811340	0.000000
17.616077	154.113770	0.000000
17.668506	155.944824	0.000000
17.720934	163.879395	0.000000
17.773363	144.214630	0.000000
17.825792	154.666901	0.000000
17.878221	147.705078	0.000000
17.930650	146.598816	0.000000
17.983078	158.691406	0.000000
18.035507	151.538849	0.000000
18.087936	154.399872	0.000000
18.140365	154.819489	0.000000
18.192794	156.269073	0.000000
18.245222	157.108307	0.000000
18.297651	160.198212	0.000000
18.350080	157.680511	0.000000
18.402509	148.468018	0.000000
18.454938	157.470703	0.000000
18.507366	162.639618	0.000000
18.559795	152.435303	0.000000
18.612224	146.389008	0.000000
18.664653	153.064728	0.000000
18.717082	160.655975	0.000000
18.769510	155.811310	0.000000
18.821939	155.448914	0.000000
18.874368	167.751312	0.000000
18.926797	158.100128	0.000000
18.979226	152.244568	0.000000
19.031654	146.598816	0.000000
19.084083	155.048370	0.000000
19.136512	157.394409	0.000000
19.188941	151.634216	0.000000
19.241370	164.852142	0.000000
19.293798	155.601501	0.000000
19.346227	163.898468	0.000000
19.398656	153.942108	0.000000
19.451085	148.105621	0.000000
19.503514	152.835846	0.000000
19.555942	156.364441	0.000000
19.608371	146.923065	0.000000
19.660800	155.658722	0.000000
19.713229	155.906677	0.000000
19.765658	164.604187	0.000000
19.818086	152.683258	0.000000
19.870515	146.713257	0.000000
19.922944	156.192780	0.000000
19.975373	165.119171	0.000000
20.027802	147.857666	0.000000
20.080230	155.677795	0.000000
20.132659	155.239105	0.000000
20.185088	151.195526	0.000000
20.237517	159.168243	0.000000
20.289946	156.288147	0.000000
20.342374	153.980255	0.000000
20.394803	157.737732	0.000000
20.447232	159.492493	0.000000
20.499661	162.105560	0.000000
20.552090	158.920288	0.000000
20.604518	163.555145	0.000000
20.656947	156.631470	0.000000
20.709376	153.007507	0.000000
20.761805	150.241852	0.000000
20.814234	143.299103	0.000000
20.866662	155.315399	0.000000
20.919091	164.470673	0.000000
20.971520	159.778595	0.000000
21.023949	157.585144	0.000000
21.076378	154.190063	0.000000
21.128806	158.596039	0.000000
21.181235	152.301788	0.000000
21.233664	160.484314	0.000000
21.286093	154.399872	0.000000
21.338522	151.996613	0.000000
21.390950	158.500671	0.000000
21.443379	146.656036	0.000000
21.495808	160.427094	0.000000
21.548237	156.879425	0.000000
21.600666	165.672302	0.000000
21.653094	158.405304	0.000000
21.705523	147.323608	0.000000
21.757952	159.301758	0.000000
