07/07/22	3:55 PM
Experiment Type:	Generic
Pseudo Cross Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	33.641100
Average Count rate  A (kHz):	169.1
Average Count rate  B (kHz):	165.7
Intercept:	0.9786
Cumulant 1st	22.19
Cumulant 2nd	21.10	8.32
Cumulant 3rd	19.64	11.43

Lag time (s)         g2-1
5.033165	194.740295	191.135406
5.085594	150.089264	151.576996
5.138022	165.596008	160.007477
5.190451	150.356293	148.181915
5.242880	179.424286	176.506042
5.295309	146.999359	143.833160
5.347738	166.835785	165.500641
5.400166	181.865692	177.669525
5.452595	168.437958	160.903931
5.505024	164.127350	163.822174
5.557453	186.462402	178.852081
5.609882	166.702271	168.609619
5.662310	193.061829	188.865662
5.714739	177.230835	173.110962
5.767168	176.715851	174.198151
5.819597	161.209106	157.661438
5.872026	192.050934	188.617706
5.924454	182.590485	180.358887
5.976883	161.476135	159.664154
6.029312	172.958374	168.094635
6.081741	155.086517	154.075623
6.134170	184.040070	175.952911
6.186598	170.459747	168.647766
6.239027	176.773071	172.805786
6.291456	177.345276	170.421600
6.343885	178.661346	170.955658
6.396314	162.143707	161.743164
6.448742	183.048248	181.198120
6.501171	168.285370	163.879395
6.553600	197.010040	188.789368
6.606029	186.862946	183.296204
6.658458	190.029144	188.922882
6.710886	181.579590	179.023743
6.763315	170.917511	166.206360
6.815744	167.732239	167.140961
6.868173	166.397095	162.696838
6.920602	175.685883	171.089172
6.973030	150.833130	145.645142
7.025459	164.852142	160.999298
7.077888	161.418915	158.634186
7.130317	173.950195	171.375275
7.182746	192.089081	185.546875
7.235174	175.647736	171.928406
7.287603	168.285370	166.530609
7.340032	179.042816	174.179077
7.392461	177.021027	172.405243
7.444890	166.015625	164.260864
7.497318	187.358856	182.170868
7.549747	185.928345	180.091858
7.602176	176.696777	172.557831
7.654605	160.980225	160.923004
7.707034	188.388824	180.988312
7.759462	172.424316	163.555145
7.811891	188.236237	180.568695
7.864320	183.258057	177.478790
7.916749	173.587799	171.928406
7.969178	174.541473	170.612335
8.021606	165.386200	159.301758
8.074035	172.252655	166.416168
8.126464	182.037354	176.963806
8.178893	179.080963	175.952911
8.231322	178.680420	173.072815
8.283750	179.481506	177.593231
8.336179	144.538879	138.454437
8.388608	173.244476	168.857574
8.441037	166.854858	162.963867
8.493466	186.653137	182.247162
8.545894	178.852081	179.443359
8.598323	163.860321	159.873962
8.650752	171.680450	171.642303
8.703181	174.827576	170.230865
8.755610	167.942047	163.669586
8.808038	177.211761	171.089172
8.860467	164.318085	159.969330
8.912896	169.563293	165.538788
8.965325	175.304413	172.348022
9.017754	184.040070	176.525116
9.070182	183.658600	186.557770
9.122611	180.187225	180.778503
9.175040	180.873871	180.244446
9.227469	186.920166	179.443359
9.279898	163.764954	159.378052
9.332326	178.546906	173.187256
9.384755	181.846619	182.132721
9.437184	184.459686	178.699493
9.489613	141.544342	140.228271
9.542042	151.576996	151.157379
9.594470	164.566040	163.745880
9.646899	146.656036	142.211914
9.699328	194.702148	189.971924
9.751757	186.691284	181.560516
9.804186	182.418823	179.176331
9.856614	187.759399	181.484222
9.909043	172.843933	174.274445
9.961472	172.348022	168.781281
10.013901	185.165405	183.734894
10.066330	171.680450	165.424347
10.118758	187.263489	188.884735
10.171187	187.702179	183.410645
10.223616	183.506012	181.064606
10.276045	158.843994	154.514313
10.328474	186.614990	180.854797
10.380902	144.767761	141.792297
10.433331	157.642365	152.950287
