06/29/22	12:30 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	58.586400
Average Count rate  A (kHz):	193.1
Average Count rate  B (kHz):	193.1
Intercept:	0.9959
Cumulant 1st	6890.85
Cumulant 2nd	7908.79	0.59
Cumulant 3rd	8246.94	0.99

Lag time (s)         g2-1
2.569011	184.917450	0.000000
2.621440	194.206238	0.000000
2.673869	189.609528	0.000000
2.726298	196.800232	0.000000
2.778726	181.217194	0.000000
2.831155	196.018219	0.000000
2.883584	200.119019	0.000000
2.936013	195.789337	0.000000
2.988442	182.819366	0.000000
3.040870	202.693939	0.000000
3.093299	199.623108	0.000000
3.145728	198.001862	0.000000
3.198157	200.653076	0.000000
3.250586	195.655823	0.000000
3.303014	198.230743	0.000000
3.355443	203.762054	0.000000
3.407872	204.658508	0.000000
3.460301	187.034607	0.000000
3.512730	186.519623	0.000000
3.565158	204.048157	0.000000
3.617587	185.737610	0.000000
3.670016	211.124420	0.000000
3.722445	207.958221	0.000000
3.774874	188.121796	0.000000
3.827302	195.274353	0.000000
3.879731	211.887360	0.000000
3.932160	175.189972	0.000000
3.984589	202.140808	0.000000
4.037018	187.091827	0.000000
4.089446	184.707642	0.000000
4.141875	212.116241	0.000000
4.194304	193.500519	0.000000
4.246733	200.786591	0.000000
4.299162	210.952759	0.000000
4.351590	185.375214	0.000000
4.404019	191.555023	0.000000
4.456448	196.552277	0.000000
4.508877	195.484161	0.000000
4.561306	208.911896	0.000000
4.613734	201.473236	0.000000
4.666163	191.802979	0.000000
4.718592	216.979980	0.000000
4.771021	192.298889	0.000000
4.823450	175.685883	0.000000
4.875878	199.909210	0.000000
4.928307	193.958282	0.000000
4.980736	243.549347	0.000000
5.033165	171.775818	0.000000
5.085594	220.756531	0.000000
5.138022	193.691254	0.000000
5.190451	198.974609	0.000000
5.242880	185.184479	0.000000
5.295309	200.481415	0.000000
5.347738	192.489624	0.000000
5.400166	222.702026	0.000000
5.452595	223.007202	0.000000
5.505024	195.693970	0.000000
5.557453	184.288025	0.000000
5.609882	197.753906	0.000000
5.662310	202.522278	0.000000
5.714739	231.018066	0.000000
5.767168	201.072693	0.000000
5.819597	185.585022	0.000000
5.872026	205.287933	0.000000
5.924454	197.772980	0.000000
5.976883	234.394073	0.000000
6.029312	217.189789	0.000000
6.081741	228.691101	0.000000
6.134170	208.740234	0.000000
6.186598	178.108215	0.000000
6.239027	211.925507	0.000000
6.291456	209.732056	0.000000
6.343885	204.200745	0.000000
6.396314	195.274353	0.000000
6.448742	208.168030	0.000000
6.501171	190.944672	0.000000
6.553600	208.988190	0.000000
6.606029	220.851898	0.000000
6.658458	205.554962	0.000000
6.710886	169.715881	0.000000
6.763315	201.892853	0.000000
6.815744	212.211609	0.000000
6.868173	179.576874	0.000000
6.920602	233.669281	0.000000
6.973030	207.309723	0.000000
7.025459	206.756592	0.000000
7.077888	211.086273	0.000000
7.130317	199.108124	0.000000
7.182746	204.429626	0.000000
7.235174	187.435150	0.000000
7.287603	225.124359	0.000000
7.340032	205.039978	0.000000
7.392461	215.167999	0.000000
7.444890	174.541473	0.000000
7.497318	204.296112	0.000000
7.549747	186.672211	0.000000
7.602176	207.233429	0.000000
7.654605	202.007294	0.000000
7.707034	199.604034	0.000000
7.759462	216.960907	0.000000
7.811891	195.980072	0.000000
7.864320	195.579529	0.000000
7.916749	209.140778	0.000000
7.969178	213.279724	0.000000
8.021606	211.563110	0.000000
8.074035	195.102692	0.000000
8.126464	222.606659	0.000000
8.178893	189.590454	0.000000
8.231322	202.522278	0.000000
8.283750	212.039948	0.000000
8.336179	206.661224	0.000000
8.388608	183.143616	0.000000
8.441037	204.067230	0.000000
8.493466	211.601257	0.000000
8.545894	206.947327	0.000000
8.598323	214.900970	0.000000
8.650752	199.050903	0.000000
8.703181	205.135345	0.000000
8.755610	188.579559	0.000000
8.808038	225.467682	0.000000
8.860467	215.034485	0.000000
8.912896	198.478699	0.000000
8.965325	211.009979	0.000000
9.017754	199.050903	0.000000
9.070182	221.500397	0.000000
9.122611	212.211609	0.000000
9.175040	215.530396	0.000000
9.227469	201.950073	0.000000
9.279898	192.527771	0.000000
9.332326	215.969086	0.000000
9.384755	219.821930	0.000000
9.437184	239.734650	0.000000
9.489613	196.208954	0.000000
9.542042	202.026367	0.000000
9.594470	209.693909	0.000000
9.646899	210.132599	0.000000
9.699328	205.631256	0.000000
9.751757	198.860168	0.000000
9.804186	196.571350	0.000000
9.856614	198.001862	0.000000
9.909043	191.516876	0.000000
9.961472	207.843781	0.000000
10.013901	192.527771	0.000000
10.066330	218.257904	0.000000
10.118758	191.707611	0.000000
10.171187	213.184357	0.000000
10.223616	196.571350	0.000000
10.276045	189.762115	0.000000
10.328474	225.219727	0.000000
10.380902	224.819183	0.000000
10.433331	215.282440	0.000000
10.485760	238.304138	0.000000
10.538189	210.208893	0.000000
10.590618	228.576660	0.000000
10.643046	224.685669	0.000000
10.695475	190.639496	0.000000
10.747904	204.696655	0.000000
10.800333	220.851898	0.000000
10.852762	184.307098	0.000000
10.905190	218.677521	0.000000
