06/28/22	9:13 PM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	23.311800
Average Count rate  A (kHz):	216.8
Average Count rate  B (kHz):	216.8
Intercept:	0.9891
Cumulant 1st	5725.02
Cumulant 2nd	6286.35	0.40
Cumulant 3rd	6641.42	0.91

Lag time (s)         g2-1
5.000000E-8	1.292397
6.250000E-8	1.155258
7.500000E-8	1.095443
8.750000E-8	1.070213
1.000000E-7	1.050223
1.125000E-7	1.040203
1.250000E-7	1.027329
1.375000E-7	1.025172
1.500000E-7	1.016412
1.625000E-7	1.010171
1.750000E-7	1.009160
1.875000E-7	0.996233
2.000000E-7	1.003263
2.125000E-7	0.999311
2.375000E-7	0.996185
2.625000E-7	0.992997
2.875000E-7	0.992113
3.125000E-7	0.987430
3.375000E-7	0.987586
3.625000E-7	0.986250
3.875000E-7	0.981206
4.125000E-7	0.982739
4.625000E-7	0.980401
5.125000E-7	0.976288
5.625000E-7	0.977814
6.125000E-7	0.972230
6.625000E-7	0.972812
7.125000E-7	0.972405
7.625000E-7	0.970758
8.125000E-7	0.969650
9.125000E-7	0.966461
1.012500E-6	0.965307
1.112500E-6	0.962260
1.212500E-6	0.962241
1.312500E-6	0.961422
1.412500E-6	0.960568
1.512500E-6	0.957133
1.612500E-6	0.956487
1.812500E-6	0.954442
2.012500E-6	0.952292
2.212500E-6	0.949408
2.412500E-6	0.947133
2.612500E-6	0.943757
2.812500E-6	0.942190
3.012500E-6	0.939235
3.212500E-6	0.936829
3.612500E-6	0.932484
4.012500E-6	0.927529
4.412500E-6	0.924065
4.812500E-6	0.918815
5.212500E-6	0.913963
5.612500E-6	0.910151
6.012500E-6	0.905866
6.412500E-6	0.901707
7.212500E-6	0.892924
8.012500E-6	0.884537
8.812500E-6	0.876267
9.612500E-6	0.867884
1.041250E-5	0.859948
1.121250E-5	0.851892
1.201250E-5	0.844135
1.281250E-5	0.835914
1.441250E-5	0.820727
1.601250E-5	0.805219
1.761250E-5	0.790221
1.921250E-5	0.775900
2.081250E-5	0.761781
2.241250E-5	0.747805
2.401250E-5	0.734357
2.561250E-5	0.721093
2.881250E-5	0.695267
3.201250E-5	0.670426
3.521250E-5	0.646919
3.841250E-5	0.624130
4.161250E-5	0.602358
4.481250E-5	0.581358
4.801250E-5	0.561343
5.121250E-5	0.542349
5.761250E-5	0.505946
6.401250E-5	0.472238
7.041250E-5	0.441350
7.681250E-5	0.412759
8.321250E-5	0.386231
8.961250E-5	0.361514
9.601250E-5	0.338859
0.000102	0.318074
0.000115	0.280201
0.000128	0.247490
0.000141	0.219243
0.000154	0.194610
0.000166	0.173312
0.000179	0.154596
0.000192	0.138227
0.000205	0.124451
0.000230	0.100761
0.000256	0.082278
0.000282	0.067691
0.000307	0.056061
0.000333	0.046751
0.000358	0.039123
0.000384	0.032949
0.000410	0.028148
0.000461	0.020907
0.000512	0.015845
0.000563	0.012433
0.000614	0.010024
0.000666	0.008019
0.000717	0.006477
0.000768	0.005472
0.000819	0.004774
0.000922	0.003949
0.001024	0.003387
0.001126	0.002674
0.001229	0.002154
0.001331	0.001816
0.001434	0.001362
0.001536	0.000770
0.001638	0.000704
0.001843	0.001049
0.002048	0.001117
0.002253	0.001125
0.002458	0.000920
0.002662	0.000443
0.002867	0.000332
0.003072	0.000323
0.003277	0.000457
0.003686	8.394359E-5
0.004096	0.000338
0.004506	0.000949
0.004915	0.000521
0.005325	0.000750
0.005734	0.000839
0.006144	0.001120
0.006554	0.000797
0.007373	0.000575
0.008192	0.000607
0.009011	0.000885
0.009830	0.000706
0.010650	0.000622
0.011469	0.000737
0.012288	0.000613
0.013107	0.000639
0.014746	0.000507
0.016384	0.000393
0.018022	0.000668
0.019661	0.000513
0.021299	0.000374
0.022938	0.000609
0.024576	0.000617
0.026214	0.000609
0.029491	0.000505
0.032768	0.000511
0.036045	0.000737
0.039322	0.000508
0.042598	0.000609
0.045875	0.000566
0.049152	0.000444
0.052429	0.000530
0.058982	0.000460
0.065536	0.000583
0.072090	0.000594
0.078643	0.000729
0.085197	0.000571
0.091750	0.000628
0.098304	0.000491
0.104858	0.000569
0.117965	0.000577
0.131072	0.000568
0.144179	0.000630
0.157286	0.000638
0.170394	0.000590
0.183501	0.000501
0.196608	0.000538
0.209715	0.000502
0.235930	0.000598
0.262144	0.000554
0.288358	0.000631
0.314573	0.000588
0.340787	0.000559
0.367002	0.000541
0.393216	0.000637
0.419430	0.000626
0.471859	0.000621
0.524288	0.000589
0.576717	0.000633
0.629146	0.000682
0.681574	0.000651
0.734003	0.000632
0.786432	0.000644
0.838861	0.000640
0.943718	0.000653
1.048576	0.000669
1.153434	0.000679
1.258291	0.000703
1.363149	0.000683
1.468006	0.000727
1.572864	0.000755
1.677722	0.000772
1.887437	0.000818
2.097152	0.000818
2.306867	0.000840
2.516582	0.000921
2.726298	0.000889
2.936013	0.000945
3.145728	0.000966
3.355443	0.000969
3.774873	0.001018
4.194304	0.001062
4.613734	0.001101
5.033165	0.001189
5.452595	0.001254
5.872025	0.001313
6.291456	0.001380
6.710886	0.001444
7.549747	0.001573
8.388608	0.001700
9.227468	0.001825
