06/29/22	12:49 AM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	254.679578
Average Count rate  A (kHz):	121.6
Average Count rate  B (kHz):	121.6
Intercept:	0.9252
Cumulant 1st	16751.41
Cumulant 2nd	18189.97	0.39
Cumulant 3rd	19511.32	1.09

Lag time (s)         g2-1
7.864320	101.509094	0.000000
7.916749	98.342896	0.000000
7.969178	114.440918	0.000000
8.021606	100.727081	0.000000
8.074035	96.130371	0.000000
8.126464	95.996857	0.000000
8.178893	99.239349	0.000000
8.231322	114.402771	0.000000
8.283750	111.484528	0.000000
8.336179	108.871460	0.000000
8.388608	98.171234	0.000000
8.441037	109.844208	0.000000
8.493466	120.029449	0.000000
8.545894	113.525391	0.000000
8.598323	110.759735	0.000000
8.650752	107.688904	0.000000
8.703181	99.811554	0.000000
8.755610	105.628967	0.000000
8.808038	104.217529	0.000000
8.860467	101.966858	0.000000
8.912896	93.917847	0.000000
8.965325	95.062256	0.000000
9.017754	97.713470	0.000000
9.070182	102.062225	0.000000
9.122611	97.084045	0.000000
9.175040	102.214813	0.000000
9.227469	98.152161	0.000000
9.279898	107.097626	0.000000
9.332326	116.291046	0.000000
9.384755	125.007629	0.000000
9.437184	100.269318	0.000000
9.489613	100.021362	0.000000
9.542042	88.977814	0.000000
9.594470	97.255707	0.000000
9.646899	99.754333	0.000000
9.699328	93.154907	0.000000
9.751757	97.789764	0.000000
9.804186	104.846954	0.000000
9.856614	100.345612	0.000000
9.909043	94.833374	0.000000
9.961472	98.152161	0.000000
10.013901	99.315643	0.000000
10.066330	98.953247	0.000000
10.118758	95.825195	0.000000
10.171187	101.966858	0.000000
10.223616	98.266602	0.000000
10.276045	90.389252	0.000000
10.328474	93.593597	0.000000
10.380902	89.092255	0.000000
10.433331	114.498138	0.000000
10.485760	96.378326	0.000000
10.538189	95.729828	0.000000
10.590618	93.135834	0.000000
10.643046	96.836090	0.000000
10.695475	122.203827	0.000000
10.747904	131.645203	0.000000
10.800333	93.593597	0.000000
10.852762	96.073151	0.000000
10.905190	97.904205	0.000000
10.957619	92.792511	0.000000
11.010048	104.980469	0.000000
11.062477	100.040436	0.000000
11.114906	100.994110	0.000000
11.167334	106.925964	0.000000
11.219763	110.359192	0.000000
11.272192	96.912384	0.000000
11.324621	106.792450	0.000000
11.377050	102.844238	0.000000
11.429478	104.885101	0.000000
11.481907	95.939636	0.000000
11.534336	112.571716	0.000000
11.586765	101.528168	0.000000
11.639194	104.808807	0.000000
11.691622	118.255615	0.000000
