06/28/22	10:24 PM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	104.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	47.892300
Average Count rate  A (kHz):	158.6
Average Count rate  B (kHz):	158.6
Intercept:	0.9924
Cumulant 1st	6633.50
Cumulant 2nd	7631.44	0.55
Cumulant 3rd	7773.89	0.72

Lag time (s)         g2-1
5.000000E-8	1.440028
6.250000E-8	1.242655
7.500000E-8	1.158722
8.750000E-8	1.121433
1.000000E-7	1.094166
1.125000E-7	1.078979
1.250000E-7	1.061540
1.375000E-7	1.053698
1.500000E-7	1.048268
1.625000E-7	1.036450
1.750000E-7	1.034817
1.875000E-7	1.029292
2.000000E-7	1.026308
2.125000E-7	1.021205
2.375000E-7	1.016330
2.625000E-7	1.013259
2.875000E-7	1.009415
3.125000E-7	1.004017
3.375000E-7	1.001500
3.625000E-7	1.003539
3.875000E-7	0.997565
4.125000E-7	0.997685
4.625000E-7	0.995713
5.125000E-7	0.993660
5.625000E-7	0.992731
6.125000E-7	0.988548
6.625000E-7	0.987544
7.125000E-7	0.987070
7.625000E-7	0.984973
8.125000E-7	0.983003
9.125000E-7	0.980986
1.012500E-6	0.977789
1.112500E-6	0.975956
1.212500E-6	0.974173
1.312500E-6	0.972932
1.412500E-6	0.970847
1.512500E-6	0.967969
1.612500E-6	0.966950
1.812500E-6	0.963053
2.012500E-6	0.958810
2.212500E-6	0.957673
2.412500E-6	0.953362
2.612500E-6	0.951354
2.812500E-6	0.949251
3.012500E-6	0.945228
3.212500E-6	0.942328
3.612500E-6	0.936482
4.012500E-6	0.930954
4.412500E-6	0.925278
4.812500E-6	0.919973
5.212500E-6	0.914119
5.612500E-6	0.908522
6.012500E-6	0.903317
6.412500E-6	0.898472
7.212500E-6	0.887827
8.012500E-6	0.877209
8.812500E-6	0.866127
9.612500E-6	0.856927
1.041250E-5	0.846616
1.121250E-5	0.836978
1.201250E-5	0.827400
1.281250E-5	0.817580
1.441250E-5	0.799417
1.601250E-5	0.781485
1.761250E-5	0.763834
1.921250E-5	0.746810
2.081250E-5	0.730712
2.241250E-5	0.714991
2.401250E-5	0.699598
2.561250E-5	0.684245
2.881250E-5	0.655793
3.201250E-5	0.628570
3.521250E-5	0.602660
3.841250E-5	0.578615
4.161250E-5	0.555791
4.481250E-5	0.533751
4.801250E-5	0.513717
5.121250E-5	0.494317
5.761250E-5	0.458578
6.401250E-5	0.426220
7.041250E-5	0.397105
7.681250E-5	0.370815
8.321250E-5	0.347172
8.961250E-5	0.325614
9.601250E-5	0.305899
0.000102	0.288593
0.000115	0.257642
0.000128	0.231560
0.000141	0.209791
0.000154	0.191394
0.000166	0.175669
0.000179	0.162136
0.000192	0.150619
0.000205	0.140855
0.000230	0.124423
0.000256	0.111441
0.000282	0.101295
0.000307	0.093011
0.000333	0.086379
0.000358	0.081038
0.000384	0.076238
0.000410	0.072257
0.000461	0.065783
0.000512	0.060764
0.000563	0.056686
0.000614	0.053232
0.000666	0.050387
0.000717	0.047949
0.000768	0.046138
0.000819	0.044666
0.000922	0.041844
0.001024	0.039162
0.001126	0.037398
0.001229	0.035771
0.001331	0.034347
0.001434	0.033132
0.001536	0.031902
0.001638	0.030887
0.001843	0.029253
0.002048	0.028214
0.002253	0.027256
0.002458	0.026288
0.002662	0.025268
0.002867	0.024851
0.003072	0.024368
0.003277	0.023955
0.003686	0.022781
0.004096	0.022025
0.004506	0.021582
0.004915	0.021162
0.005325	0.020973
0.005734	0.020356
0.006144	0.019731
0.006554	0.019811
0.007373	0.019522
0.008192	0.018995
0.009011	0.018601
0.009830	0.018083
0.010650	0.017284
0.011469	0.017058
0.012288	0.017062
0.013107	0.017024
0.014746	0.016248
0.016384	0.016234
0.018022	0.015950
0.019661	0.015723
0.021299	0.015737
0.022938	0.015231
0.024576	0.015296
0.026214	0.015112
0.029491	0.014451
0.032768	0.013826
0.036045	0.013851
0.039322	0.013553
0.042598	0.013504
0.045875	0.013162
0.049152	0.013026
0.052429	0.012806
0.058982	0.012484
0.065536	0.012330
0.072090	0.011943
0.078643	0.011928
0.085197	0.011846
0.091750	0.011764
0.098304	0.011691
0.104858	0.011713
0.117965	0.011692
0.131072	0.011612
0.144179	0.011546
0.157286	0.011487
0.170394	0.011299
0.183501	0.011469
0.196608	0.011612
0.209715	0.011389
0.235930	0.011315
0.262144	0.011212
0.288358	0.010968
0.314573	0.010731
0.340787	0.010596
0.367002	0.010283
0.393216	0.010498
0.419430	0.010508
0.471859	0.010555
0.524288	0.010999
0.576717	0.010876
0.629146	0.010568
0.681574	0.010583
0.734003	0.010576
0.786432	0.010780
0.838861	0.010491
0.943718	0.010135
1.048576	0.010217
1.153434	0.010045
1.258291	0.010025
1.363149	0.009997
1.468006	0.010008
1.572864	0.009985
1.677722	0.009843
1.887437	0.010038
2.097152	0.010235
2.306867	0.010131
2.516582	0.010210
2.726298	0.010377
2.936013	0.010212
3.145728	0.009796
3.355443	0.009789
3.774873	0.009702
4.194304	0.009542
4.613734	0.009381
5.033165	0.009591
5.452595	0.009635
5.872025	0.009631
6.291456	0.009645
6.710886	0.009376
7.549747	0.009029
8.388608	0.008830
9.227468	0.008904
