07/07/22	12:31 PM
Modulated Cross Correlation
Scattering angle:	20.0
Duration (s):	1200
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	2.121300
Average Count rate  A (kHz):	70.6
Average Count rate  B (kHz):	60.8
Intercept:	0.3434
Cumulant 1st	127.63
Cumulant 2nd	123.37	49.20
Cumulant 3rd	52.18	51.96

Lag time (s)         g2-1
1.600000E-6	0.405485
3.200000E-6	0.405647
4.800000E-6	0.404296
6.400000E-6	0.404073
8.000000E-6	0.404054
9.600000E-6	0.403690
1.120000E-5	0.402719
1.280000E-5	0.403843
1.440000E-5	0.401761
1.600000E-5	0.402123
1.760000E-5	0.401981
1.920000E-5	0.401808
2.080000E-5	0.400863
2.240000E-5	0.400656
2.400000E-5	0.400237
2.560000E-5	0.400052
2.720000E-5	0.399333
3.040000E-5	0.399230
3.360000E-5	0.398664
3.680000E-5	0.397963
4.000000E-5	0.396676
4.320000E-5	0.395901
4.640000E-5	0.395064
4.960000E-5	0.394686
5.280000E-5	0.394015
5.920000E-5	0.392789
6.560000E-5	0.391092
7.200000E-5	0.390017
7.840000E-5	0.388751
8.480000E-5	0.386931
9.120000E-5	0.386228
9.760000E-5	0.384745
0.000104	0.383509
0.000117	0.380910
0.000130	0.378596
0.000142	0.376038
0.000155	0.373680
0.000168	0.371485
0.000181	0.368687
0.000194	0.366578
0.000206	0.364575
0.000232	0.360073
0.000258	0.355524
0.000283	0.351302
0.000309	0.347365
0.000334	0.343309
0.000360	0.339221
0.000386	0.335642
0.000411	0.331981
0.000462	0.324775
0.000514	0.317962
0.000565	0.311527
0.000616	0.305541
0.000667	0.299743
0.000718	0.294350
0.000770	0.288988
0.000821	0.284053
0.000923	0.274749
0.001026	0.266292
0.001128	0.258541
0.001230	0.251393
0.001333	0.244886
0.001435	0.238921
0.001538	0.233435
0.001640	0.228322
0.001845	0.219300
0.002050	0.211464
0.002254	0.204926
0.002459	0.199138
0.002664	0.193991
0.002869	0.189468
0.003074	0.185632
0.003278	0.182280
0.003688	0.176428
0.004098	0.171324
0.004507	0.166764
0.004917	0.163109
0.005326	0.159854
0.005736	0.156638
0.006146	0.153827
0.006555	0.151553
0.007374	0.146972
0.008194	0.142831
0.009013	0.139152
0.009832	0.135257
0.010651	0.131882
0.011470	0.129323
0.012290	0.126684
0.013109	0.123733
0.014747	0.117777
0.016386	0.113204
0.018024	0.108005
0.019662	0.103674
0.021301	0.098385
0.022939	0.093577
0.024578	0.089205
0.026216	0.086051
0.029493	0.079770
0.032770	0.074279
0.036046	0.067955
0.039323	0.062643
0.042600	0.058470
0.045877	0.054156
0.049154	0.049590
0.052430	0.045892
0.058984	0.039678
0.065538	0.035589
0.072091	0.031433
0.078645	0.027000
0.085198	0.023824
0.091752	0.022287
0.098306	0.020166
0.104859	0.017726
0.117966	0.013135
0.131074	0.010589
0.144181	0.008966
0.157288	0.007600
0.170395	0.006105
0.183502	0.005808
0.196610	0.006151
0.209717	0.006803
0.235931	0.007776
0.262146	0.008711
0.288360	0.008917
0.314574	0.007531
0.340789	0.006228
0.367003	0.006259
0.393218	0.006197
0.419432	0.004533
0.471861	0.002671
0.524290	0.001905
0.576718	0.001376
0.629147	-0.000286
0.681576	0.000415
0.734005	0.000511
0.786434	-0.000943
0.838862	0.001057
0.943720	0.004019
1.048578	0.002677
1.153435	0.004893
1.258293	0.005615
1.363150	0.005532
1.468008	0.004380
1.572866	0.003426
1.677723	0.003289
1.887438	-0.000907
2.097154	0.002397
2.306869	0.001299
2.516584	0.000169
2.726299	-0.000800
2.936014	0.000303
3.145730	-0.000569
3.355445	0.001246
3.774875	0.001757
4.194305	0.001574
4.613736	0.001968
5.033166	0.000696
5.452597	0.001937
5.872027	0.002203
6.291458	0.002042
6.710888	0.002822
7.549749	0.001083
8.388610	0.001084
9.227470	0.000117
10.066331	0.001817
10.905192	0.000857
11.744053	0.001035
12.582913	0.000999
13.421775	0.000235
15.099496	0.000391
16.777218	0.000981
18.454939	0.001755
20.132660	0.001117
21.810383	0.001386
23.488104	0.000149
25.165825	0.000475
26.843548	-0.000195
30.198990	-0.001482
33.554432	-0.002872
36.909878	-0.002378
40.265320	-0.003776
43.620762	-0.004006
46.976208	-0.004841
50.331650	-0.005350
53.687092	-0.004681
60.397980	-0.005406
67.108864	-0.006170
73.819756	-0.007733
80.530640	-0.008298
87.241524	-0.009092
93.952408	-0.011044
100.663300	-0.011838
107.374184	-0.012343
120.795959	-0.013030
134.217728	-0.014676
147.639496	-0.016866
161.061279	-0.016976
174.483047	-0.018319
187.904816	-0.017560
201.326599	-0.019149
214.748367	-0.021533
241.591919	-0.022622
268.435455	-0.022253
295.278992	-0.022779
322.122559	-0.023666
348.966095	-0.021657
375.809631	-0.020899
402.653198	-0.020277
429.496735	-0.017044
483.183807	-0.013934
536.870911	-0.011455
590.557983	-0.003161
644.245117	0.002520
697.932190	0.005894
751.619263	0.006528
805.306396	0.009551
858.993469	0.005028
966.367615	0.019749
1073.741821	0.071377

Count Rate History (KHz)  CR CHA / CR CHB
0.000000	83.656311	55.294037
0.052429	54.073334	82.950592
0.104858	105.209351	81.386566
0.157286	37.822723	50.067902
0.209715	25.997162	89.130402
0.262144	40.512085	138.149261
0.314573	76.866150	144.119263
0.367002	61.264038	101.470947
0.419430	52.719116	110.435486
0.471859	42.037964	31.757355
0.524288	33.264160	31.375885
0.576717	62.541962	49.915314
0.629146	45.776367	30.441284
0.681574	161.495209	92.658997
0.734003	92.601776	80.966949
0.786432	43.869019	76.465607
0.838861	52.413940	32.634735
0.891290	57.315826	77.152252
0.943718	71.678162	92.830658
0.996147	141.716003	91.438293
1.048576	258.026123	102.729797
1.101005	70.018768	73.337555
1.153434	114.231110	113.601685
1.205862	56.419373	144.023895
1.258291	114.746094	54.359436
1.310720	105.857849	69.999695
1.363149	52.833557	50.106049
1.415578	72.784424	89.225769
1.468006	213.985443	114.822388
1.520435	58.307648	111.370087
1.572864	69.427490	43.315887
1.625293	87.718964	41.618347
1.677722	68.283081	96.855164
1.730150	72.345734	75.759888
1.782579	58.288574	54.969788
1.835008	86.517334	48.122406
1.887437	119.915009	49.781799
1.939866	66.814423	25.386810
1.992294	99.849701	90.217590
2.044723	114.631653	139.198303
2.097152	175.590515	140.991211
2.149581	111.560822	43.678284
2.202010	100.898743	30.708313
2.254438	55.580139	29.220581
2.306867	41.542053	32.234192
2.359296	30.040741	39.978027
2.411725	55.942535	51.765442
2.464154	63.514709	80.928802
2.516582	38.261414	44.345856
2.569011	83.274841	96.244812
2.621440	51.956177	45.928955
2.673869	78.563690	51.498413
2.726298	80.604553	31.471252
2.778726	61.359406	30.727386
2.831155	51.307678	31.414032
2.883584	47.912598	37.136078
2.936013	121.631622	61.092377
2.988442	72.250366	36.201477
3.040870	126.781464	70.533752
3.093299	38.585663	58.460236
3.145728	54.378510	52.585602
3.198157	27.656555	41.866302
3.250586	34.770966	53.157806
3.303014	83.618164	76.484680
3.355443	204.048157	222.053528
