07/07/22	3:03 PM
Pseudo Cross Correlation
Scattering angle:	20.0
Duration (s):	900
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.891
Temperature (K):	298.1
Laser intensity (mW):	0.619800
Average Count rate  A (kHz):	189.8
Average Count rate  B (kHz):	186.1
Intercept:	0.9900
Cumulant 1st	415.38
Cumulant 2nd	354.89	1280.66
Cumulant 3rd	335.58	1627.88

Lag time (s)         g2-1
1.250000E-8	0.993126
2.500000E-8	0.994594
3.750000E-8	0.993003
5.000000E-8	0.990335
6.250000E-8	0.987851
7.500000E-8	0.988777
8.750000E-8	0.990597
1.000000E-7	0.987820
1.125000E-7	0.991790
1.250000E-7	0.988165
1.375000E-7	0.993131
1.500000E-7	0.990884
1.625000E-7	0.992600
1.750000E-7	0.992786
1.875000E-7	0.995412
2.000000E-7	0.991762
2.125000E-7	0.991588
2.375000E-7	0.992130
2.625000E-7	0.989931
2.875000E-7	0.992195
3.125000E-7	0.991539
3.375000E-7	0.991776
3.625000E-7	0.990188
3.875000E-7	0.992683
4.125000E-7	0.989995
4.625000E-7	0.991025
5.125000E-7	0.990873
5.625000E-7	0.992702
6.125000E-7	0.990533
6.625000E-7	0.989857
7.125000E-7	0.991177
7.625000E-7	0.991444
8.125000E-7	0.991036
9.125000E-7	0.992377
1.012500E-6	0.991317
1.112500E-6	0.992668
1.212500E-6	0.991718
1.312500E-6	0.991661
1.412500E-6	0.991074
1.512500E-6	0.990839
1.612500E-6	0.991756
1.812500E-6	0.990796
2.012500E-6	0.991449
2.212500E-6	0.991326
2.412500E-6	0.991159
2.612500E-6	0.989984
2.812500E-6	0.991491
3.012500E-6	0.990050
3.212500E-6	0.990191
3.612500E-6	0.990314
4.012500E-6	0.991510
4.412500E-6	0.990680
4.812500E-6	0.990703
5.212500E-6	0.991312
5.612500E-6	0.990358
6.012500E-6	0.991028
6.412500E-6	0.990867
7.212500E-6	0.990984
8.012500E-6	0.990815
8.812500E-6	0.990960
9.612500E-6	0.990780
1.041250E-5	0.990916
1.121250E-5	0.990751
1.201250E-5	0.991139
1.281250E-5	0.991006
1.441250E-5	0.990547
1.601250E-5	0.990479
1.761250E-5	0.990716
1.921250E-5	0.990596
2.081250E-5	0.990622
2.241250E-5	0.990564
2.401250E-5	0.989920
2.561250E-5	0.990198
2.881250E-5	0.990151
3.201250E-5	0.990163
3.521250E-5	0.990040
3.841250E-5	0.989852
4.161250E-5	0.989993
4.481250E-5	0.989841
4.801250E-5	0.989793
5.121250E-5	0.989654
5.761250E-5	0.989270
6.401250E-5	0.989315
7.041250E-5	0.989078
7.681250E-5	0.989013
8.321250E-5	0.988773
8.961250E-5	0.988407
9.601250E-5	0.988330
0.000102	0.988244
0.000115	0.987847
0.000128	0.987524
0.000141	0.987178
0.000154	0.986765
0.000166	0.986382
0.000179	0.986073
0.000192	0.985753
0.000205	0.985404
0.000230	0.984829
0.000256	0.984125
0.000282	0.983471
0.000307	0.982906
0.000333	0.982139
0.000358	0.981560
0.000384	0.980938
0.000410	0.980271
0.000461	0.979082
0.000512	0.977872
0.000563	0.976707
0.000614	0.975546
0.000666	0.974412
0.000717	0.973266
0.000768	0.972127
0.000819	0.971014
0.000922	0.968878
0.001024	0.966725
0.001126	0.964629
0.001229	0.962571
0.001331	0.960582
0.001434	0.958623
0.001536	0.956640
0.001638	0.954716
0.001843	0.950920
0.002048	0.947271
0.002253	0.943574
0.002458	0.940028
0.002662	0.936485
0.002867	0.932997
0.003072	0.929599
0.003277	0.926191
0.003686	0.919520
0.004096	0.912939
0.004506	0.906442
0.004915	0.900031
0.005325	0.893762
0.005734	0.887508
0.006144	0.881325
0.006554	0.875207
0.007373	0.863130
0.008192	0.851234
0.009011	0.839448
0.009830	0.827866
0.010650	0.816402
0.011469	0.805113
0.012288	0.794089
0.013107	0.783230
0.014746	0.761960
0.016384	0.741238
0.018022	0.721058
0.019661	0.701529
0.021299	0.682629
0.022938	0.664083
0.024576	0.646058
0.026214	0.628811
0.029491	0.595815
0.032768	0.564733
0.036045	0.535061
0.039322	0.507025
0.042598	0.480399
0.045875	0.455313
0.049152	0.431542
0.052429	0.409729
0.058982	0.368855
0.065536	0.331810
0.072090	0.298937
0.078643	0.269519
0.085197	0.243637
0.091750	0.220625
0.098304	0.200031
0.104858	0.181602
0.117965	0.147652
0.131072	0.118606
0.144179	0.095837
0.157286	0.078471
0.170394	0.064776
0.183501	0.053688
0.196608	0.045353
0.209715	0.039625
0.235930	0.030152
0.262144	0.024586
0.288358	0.025426
0.314573	0.029207
0.340787	0.032933
0.367002	0.037286
0.393216	0.039162
0.419430	0.039588
0.471859	0.035761
0.524288	0.027444
0.576717	0.020545
0.629146	0.016352
0.681574	0.022271
0.734003	0.026622
0.786432	0.024888
0.838861	0.028794
0.943718	0.036940
1.048576	0.025098
1.153434	0.020588
1.258291	0.032659
1.363149	0.028835
1.468006	0.028829
1.572864	0.021863
1.677722	0.015045
1.887437	0.012497
2.097152	0.024297
2.306867	0.027816
2.516582	0.030290
2.726298	0.020241
2.936013	0.014545
3.145728	0.019990
3.355443	0.016555
3.774873	0.019687
4.194304	0.019997
4.613734	0.023374
5.033165	0.025922
5.452595	0.017640
5.872025	0.018134
6.291456	0.017365
6.710886	0.015338
7.549747	0.024521
8.388608	0.024136
9.227468	0.022860
10.066330	0.015744
10.905190	0.018568
11.744051	0.015986
12.582912	0.019405
13.421773	0.016599
15.099494	0.019398
16.777216	0.023076
18.454937	0.015586
20.132660	0.018782
21.810381	0.021510
23.488102	0.018624
