06/28/22	9:51 PM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	30.0
Duration (s):	500
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.890
Temperature (K):	298.1
Laser intensity (mW):	5.808000
Average Count rate  A (kHz):	113.6
Average Count rate  B (kHz):	113.6
Intercept:	1.0296
Cumulant 1st	479.55
Cumulant 2nd	568.62	0.69
Cumulant 3rd	613.80	1.33

Lag time (s)         g2-1
5.000000E-8	1.663362
6.250000E-8	1.382141
7.500000E-8	1.264846
8.750000E-8	1.209840
1.000000E-7	1.164659
1.125000E-7	1.151174
1.250000E-7	1.121574
1.375000E-7	1.098215
1.500000E-7	1.089456
1.625000E-7	1.084122
1.750000E-7	1.079656
1.875000E-7	1.065265
2.000000E-7	1.069310
2.125000E-7	1.063727
2.375000E-7	1.053232
2.625000E-7	1.049610
2.875000E-7	1.046111
3.125000E-7	1.043109
3.375000E-7	1.039673
3.625000E-7	1.043401
3.875000E-7	1.038990
4.125000E-7	1.033904
4.625000E-7	1.033470
5.125000E-7	1.027261
5.625000E-7	1.030102
6.125000E-7	1.019352
6.625000E-7	1.022652
7.125000E-7	1.023316
7.625000E-7	1.020298
8.125000E-7	1.022206
9.125000E-7	1.020500
1.012500E-6	1.019399
1.112500E-6	1.016998
1.212500E-6	1.016327
1.312500E-6	1.014617
1.412500E-6	1.014840
1.512500E-6	1.012991
1.612500E-6	1.014899
1.812500E-6	1.014213
2.012500E-6	1.015349
2.212500E-6	1.013438
2.412500E-6	1.012084
2.612500E-6	1.011869
2.812500E-6	1.012705
3.012500E-6	1.010615
3.212500E-6	1.011400
3.612500E-6	1.011312
4.012500E-6	1.008301
4.412500E-6	1.010641
4.812500E-6	1.010072
5.212500E-6	1.008924
5.612500E-6	1.007705
6.012500E-6	1.006002
6.412500E-6	1.006531
7.212500E-6	1.005973
8.012500E-6	1.005975
8.812500E-6	1.003619
9.612500E-6	1.002810
1.041250E-5	1.001862
1.121250E-5	1.001136
1.201250E-5	1.000904
1.281250E-5	0.998904
1.441250E-5	0.997064
1.601250E-5	0.995560
1.761250E-5	0.993349
1.921250E-5	0.990817
2.081250E-5	0.989643
2.241250E-5	0.988372
2.401250E-5	0.986212
2.561250E-5	0.984199
2.881250E-5	0.980812
3.201250E-5	0.977228
3.521250E-5	0.973592
3.841250E-5	0.970751
4.161250E-5	0.966551
4.481250E-5	0.963071
4.801250E-5	0.960232
5.121250E-5	0.956229
5.761250E-5	0.949619
6.401250E-5	0.943660
7.041250E-5	0.936683
7.681250E-5	0.929797
8.321250E-5	0.923971
8.961250E-5	0.917149
9.601250E-5	0.910993
0.000102	0.905113
0.000115	0.893157
0.000128	0.881021
0.000141	0.869443
0.000154	0.858185
0.000166	0.847131
0.000179	0.836382
0.000192	0.825654
0.000205	0.815208
0.000230	0.794861
0.000256	0.775188
0.000282	0.756384
0.000307	0.737858
0.000333	0.720377
0.000358	0.703118
0.000384	0.686679
0.000410	0.670700
0.000461	0.640279
0.000512	0.611503
0.000563	0.584578
0.000614	0.559467
0.000666	0.535728
0.000717	0.513448
0.000768	0.492588
0.000819	0.473217
0.000922	0.436954
0.001024	0.404482
0.001126	0.375426
0.001229	0.349418
0.001331	0.326096
0.001434	0.304790
0.001536	0.285515
0.001638	0.268837
0.001843	0.239103
0.002048	0.214145
0.002253	0.193278
0.002458	0.175553
0.002662	0.160325
0.002867	0.147515
0.003072	0.136436
0.003277	0.126995
0.003686	0.111182
0.004096	0.098494
0.004506	0.089265
0.004915	0.082158
0.005325	0.076203
0.005734	0.070401
0.006144	0.065913
0.006554	0.062650
0.007373	0.057712
0.008192	0.053605
0.009011	0.049991
0.009830	0.047948
0.010650	0.047331
0.011469	0.046177
0.012288	0.044765
0.013107	0.043349
0.014746	0.041279
0.016384	0.039766
0.018022	0.037604
0.019661	0.035728
0.021299	0.035047
0.022938	0.033579
0.024576	0.030485
0.026214	0.029690
0.029491	0.029695
0.032768	0.029551
0.036045	0.030258
0.039322	0.029390
0.042598	0.027728
0.045875	0.027213
0.049152	0.025276
0.052429	0.026329
0.058982	0.025796
0.065536	0.022624
0.072090	0.022661
0.078643	0.022972
0.085197	0.021887
0.091750	0.022708
0.098304	0.020734
0.104858	0.021947
0.117965	0.020252
0.131072	0.018880
0.144179	0.020135
0.157286	0.018340
0.170394	0.018570
0.183501	0.018467
0.196608	0.018905
0.209715	0.017844
0.235930	0.017043
0.262144	0.015616
0.288358	0.016644
0.314573	0.016991
0.340787	0.016691
0.367002	0.017005
0.393216	0.016534
0.419430	0.015747
0.471859	0.017070
0.524288	0.014661
0.576717	0.013628
0.629146	0.013021
0.681574	0.013583
0.734003	0.011721
0.786432	0.011672
0.838861	0.011673
0.943718	0.012228
1.048576	0.012659
1.153434	0.011186
1.258291	0.012461
1.363149	0.012150
1.468006	0.012666
1.572864	0.011230
1.677722	0.010967
1.887437	0.011120
2.097152	0.011479
2.306867	0.012298
2.516582	0.011273
2.726298	0.008976
2.936013	0.009292
3.145728	0.007887
3.355443	0.007749
3.774873	0.007515
4.194304	0.006466
4.613734	0.008063
5.033165	0.007891
5.452595	0.007024
5.872025	0.006848
6.291456	0.006697
6.710886	0.006347
7.549747	0.004623
8.388608	0.004246
9.227468	0.003818
