06/28/22	9:32 PM
Experiment Type:	Generic
Auto Correlation
Scattering angle:	60.0
Duration (s):	600
Wavelength (nm):	660.0
Refractive index:	1.330
Viscosity (mPas):	0.890
Temperature (K):	298.1
Laser intensity (mW):	13.955250
Average Count rate  A (kHz):	179.6
Average Count rate  B (kHz):	179.6
Intercept:	0.9877
Cumulant 1st	2227.01
Cumulant 2nd	2462.80	0.45
Cumulant 3rd	2601.27	0.99

Lag time (s)         g2-1
5.000000E-8	1.368460
6.250000E-8	1.200685
7.500000E-8	1.122867
8.750000E-8	1.096649
1.000000E-7	1.072709
1.125000E-7	1.055655
1.250000E-7	1.039746
1.375000E-7	1.036898
1.500000E-7	1.026589
1.625000E-7	1.020340
1.750000E-7	1.018963
1.875000E-7	1.010804
2.000000E-7	1.003257
2.125000E-7	1.007318
2.375000E-7	1.005018
2.625000E-7	0.999991
2.875000E-7	0.996505
3.125000E-7	0.992033
3.375000E-7	0.986912
3.625000E-7	0.987594
3.875000E-7	0.989945
4.125000E-7	0.988868
4.625000E-7	0.986434
5.125000E-7	0.986309
5.625000E-7	0.980967
6.125000E-7	0.977707
6.625000E-7	0.980768
7.125000E-7	0.979915
7.625000E-7	0.979579
8.125000E-7	0.977967
9.125000E-7	0.974883
1.012500E-6	0.974450
1.112500E-6	0.974192
1.212500E-6	0.973620
1.312500E-6	0.972588
1.412500E-6	0.970856
1.512500E-6	0.969292
1.612500E-6	0.967287
1.812500E-6	0.969295
2.012500E-6	0.967547
2.212500E-6	0.965400
2.412500E-6	0.965994
2.612500E-6	0.964871
2.812500E-6	0.962242
3.012500E-6	0.962273
3.212500E-6	0.961283
3.612500E-6	0.958838
4.012500E-6	0.957555
4.412500E-6	0.954615
4.812500E-6	0.952389
5.212500E-6	0.951507
5.612500E-6	0.950582
6.012500E-6	0.948146
6.412500E-6	0.946284
7.212500E-6	0.942586
8.012500E-6	0.938931
8.812500E-6	0.934850
9.612500E-6	0.931455
1.041250E-5	0.928620
1.121250E-5	0.924544
1.201250E-5	0.920646
1.281250E-5	0.917634
1.441250E-5	0.910982
1.601250E-5	0.903978
1.761250E-5	0.897275
1.921250E-5	0.891053
2.081250E-5	0.884272
2.241250E-5	0.877361
2.401250E-5	0.870955
2.561250E-5	0.865102
2.881250E-5	0.851992
3.201250E-5	0.839809
3.521250E-5	0.827940
3.841250E-5	0.815345
4.161250E-5	0.804032
4.481250E-5	0.792211
4.801250E-5	0.780925
5.121250E-5	0.769737
5.761250E-5	0.748094
6.401250E-5	0.727243
7.041250E-5	0.706846
7.681250E-5	0.687036
8.321250E-5	0.668092
8.961250E-5	0.649709
9.601250E-5	0.631948
0.000102	0.615056
0.000115	0.582396
0.000128	0.551671
0.000141	0.522942
0.000154	0.495873
0.000166	0.470464
0.000179	0.446661
0.000192	0.424326
0.000205	0.403568
0.000230	0.365159
0.000256	0.331068
0.000282	0.300789
0.000307	0.273828
0.000333	0.249640
0.000358	0.228029
0.000384	0.208661
0.000410	0.191614
0.000461	0.161702
0.000512	0.137341
0.000563	0.117364
0.000614	0.100745
0.000666	0.086838
0.000717	0.075298
0.000768	0.065579
0.000819	0.057758
0.000922	0.044905
0.001024	0.036107
0.001126	0.029652
0.001229	0.024338
0.001331	0.020171
0.001434	0.016769
0.001536	0.013736
0.001638	0.011677
0.001843	0.009079
0.002048	0.006848
0.002253	0.005134
0.002458	0.004500
0.002662	0.004123
0.002867	0.003775
0.003072	0.003140
0.003277	0.002812
0.003686	0.002594
0.004096	0.002562
0.004506	0.001703
0.004915	0.001578
0.005325	0.000653
0.005734	0.000654
0.006144	0.000223
0.006554	-0.000477
0.007373	-0.000464
0.008192	0.000126
0.009011	0.000114
0.009830	0.000189
0.010650	-0.000181
0.011469	-9.646079E-5
0.012288	-0.000286
0.013107	-0.000182
0.014746	0.000350
0.016384	0.000984
0.018022	0.000257
0.019661	-0.000838
0.021299	0.000121
0.022938	-0.000328
0.024576	-0.000466
0.026214	-0.000444
0.029491	-0.000414
0.032768	-0.000265
0.036045	-4.812454E-5
0.039322	-0.000385
0.042598	0.000624
0.045875	0.000544
0.049152	0.000509
0.052429	0.000716
0.058982	0.000165
0.065536	-0.000365
0.072090	-0.000143
0.078643	-0.000326
0.085197	0.000476
0.091750	8.331882E-5
0.098304	0.000212
0.104858	0.000136
0.117965	5.349495E-5
0.131072	0.000471
0.144179	-8.915878E-5
0.157286	6.079597E-6
0.170394	0.000327
0.183501	-9.855221E-5
0.196608	3.508053E-5
0.209715	0.000262
0.235930	-5.375556E-5
0.262144	0.000106
0.288358	-0.000166
0.314573	-0.000144
0.340787	-0.000226
0.367002	0.000174
0.393216	6.746499E-5
0.419430	-1.353873E-5
0.471859	5.063814E-6
0.524288	-6.081248E-5
0.576717	1.461673E-5
0.629146	-5.713060E-5
0.681574	3.669371E-5
0.734003	5.152883E-5
0.786432	-8.231270E-5
0.838861	-7.202026E-5
0.943718	4.174016E-5
1.048576	-7.781178E-5
1.153434	4.522997E-5
1.258291	-0.000106
1.363149	-6.676602E-5
1.468006	-6.306697E-5
1.572864	-0.000101
1.677722	-0.000112
1.887437	-4.746878E-5
2.097152	-0.000100
2.306867	-0.000103
2.516582	-0.000183
2.726298	-0.000178
2.936013	-0.000118
3.145728	-7.143931E-5
